PlantID,Date,GrossInput_BBL,NetOutput_BBL,Emission_PPM,OperationalEfficiency_Pct
PLT-04,2025-06-23,61442.64,56175.77,24.768,91.43
PLT-05,2025-06-23,44834.45,41337.28,47.807,92.2
PLT-01,2025-06-24,63914.88,60479.66,31.72,94.63
PLT-02,2025-06-24,66018.02,58628.27,21.271,88.81
PLT-03,2025-06-24,102548.28,92817.66,17.195,90.51
PLT-04,2025-06-24,66503.87,62019.11,37.325,93.26
PLT-05,2025-06-24,70989.19,65653.16,28.377,92.48
PLT-01,2025-06-25,40720.27,37283.64,33.144,91.56
PLT-02,2025-06-25,85595.58,81100.02,36.134,94.75
PLT-03,2025-06-25,62144.54,56117.01,28.709,90.3
PLT-04,2025-06-25,98637.57,87634.0,47.64,88.84
PLT-05,2025-06-25,83452.25,75739.32,36.962,90.76
PLT-01,2025-06-26,43578.07,40248.52,29.495,92.36
PLT-02,2025-06-26,52958.02,50594.23,40.685,95.54
PLT-03,2025-06-26,52218.59,47662.23,15.615,91.27
PLT-04,2025-06-26,107888.7,98081.49,27.815,90.91
PLT-05,2025-06-26,65909.76,59839.63,38.903,90.79
PLT-01,2025-06-27,99805.3,92479.68,35.674,92.66
PLT-02,2025-06-27,80933.06,71429.34,15.876,88.26
PLT-03,2025-06-27,70699.25,66985.93,44.876,94.75
PLT-04,2025-06-27,42376.66,38695.09,20.056,91.31
PLT-05,2025-06-27,105216.42,100601.33,19.431,95.61
PLT-01,2025-06-28,96866.18,91621.66,18.374,94.59
PLT-02,2025-06-28,74695.67,69902.48,12.938,93.58
PLT-03,2025-06-28,72367.35,64692.52,33.008,89.39
PLT-04,2025-06-28,107433.41,99615.25,13.295,92.72
PLT-05,2025-06-28,42372.58,39596.98,23.807,93.45
PLT-01,2025-06-29,85813.32,76779.52,41.467,89.47
PLT-02,2025-06-29,108857.58,104506.58,22.947,96.0
PLT-03,2025-06-29,92858.83,84047.81,39.459,90.51
PLT-04,2025-06-29,49642.0,47092.83,27.83,94.86
PLT-05,2025-06-29,108443.96,102642.62,25.555,94.65
PLT-01,2025-06-30,112283.13,101672.41,46.812,90.55
PLT-02,2025-06-30,101376.27,98249.9,13.941,96.92
PLT-03,2025-06-30,61922.88,58623.24,45.201,94.67
PLT-04,2025-06-30,42301.67,37225.5,22.725,88.0
PLT-05,2025-06-30,108222.29,102707.69,24.25,94.9
PLT-01,2025-07-01,40160.9,37346.57,20.566,92.99
PLT-02,2025-07-01,99648.71,91693.9,36.43,92.02
PLT-03,2025-07-01,108184.71,100419.04,24.094,92.82
PLT-04,2025-07-01,101563.48,91799.86,44.095,90.39
PLT-05,2025-07-01,45714.21,43665.86,15.296,95.52
PLT-01,2025-07-02,44490.96,40606.59,46.436,91.27
PLT-02,2025-07-02,118678.88,106595.75,18.851,89.82
PLT-03,2025-07-02,68236.27,62118.06,39.345,91.03
PLT-04,2025-07-02,75519.92,71758.24,38.954,95.02
PLT-05,2025-07-02,86264.83,82384.3,19.043,95.5
PLT-01,2025-07-03,52944.84,50168.33,20.813,94.76
PLT-02,2025-07-03,40223.55,38698.13,34.426,96.21
PLT-03,2025-07-03,75595.02,71461.2,24.0,94.53
PLT-04,2025-07-03,116293.28,103056.29,36.574,88.62
PLT-05,2025-07-03,102183.16,94235.49,39.179,92.22
PLT-01,2025-07-04,114152.83,108098.1,23.137,94.7
PLT-02,2025-07-04,84947.71,81723.46,28.168,96.2
PLT-03,2025-07-04,94535.88,87152.28,16.368,92.19
PLT-04,2025-07-04,44687.81,43155.23,34.052,96.57
PLT-05,2025-07-04,48305.19,46236.25,30.817,95.72
PLT-01,2025-07-05,101754.57,90704.84,46.149,89.14
PLT-02,2025-07-05,87242.84,82570.42,13.13,94.64
PLT-03,2025-07-05,65224.39,58967.42,46.185,90.41
PLT-04,2025-07-05,54827.09,51736.74,13.539,94.36
PLT-05,2025-07-05,55814.73,50817.85,40.602,91.05
PLT-01,2025-07-06,103198.13,99661.96,45.004,96.57
PLT-02,2025-07-06,46521.17,44413.21,28.242,95.47
PLT-03,2025-07-06,109270.89,97036.46,43.12,88.8
PLT-04,2025-07-06,52771.4,48024.39,13.039,91.0
PLT-05,2025-07-06,49898.25,45912.14,41.46,92.01
PLT-01,2025-07-07,101893.58,91824.13,17.461,90.12
PLT-02,2025-07-07,71141.08,68259.45,15.291,95.95
PLT-03,2025-07-07,83433.12,74088.0,30.428,88.8
PLT-04,2025-07-07,50143.32,44488.67,20.371,88.72
PLT-05,2025-07-07,60420.48,54672.31,35.23,90.49
PLT-01,2025-07-08,44398.55,39393.63,20.293,88.73
PLT-02,2025-07-08,109765.05,102803.14,38.293,93.66
PLT-03,2025-07-08,69628.97,62609.66,14.867,89.92
PLT-04,2025-07-08,79082.85,73680.33,44.292,93.17
PLT-05,2025-07-08,110567.44,101525.42,27.249,91.82
PLT-01,2025-07-09,52889.83,47768.53,45.324,90.32
PLT-02,2025-07-09,51282.88,49599.93,30.171,96.72
PLT-03,2025-07-09,76528.54,68547.95,37.315,89.57
PLT-04,2025-07-09,76787.64,70134.73,21.523,91.34
PLT-05,2025-07-09,45318.94,41998.85,23.265,92.67
PLT-01,2025-07-10,96629.22,91325.92,23.956,94.51
PLT-02,2025-07-10,93529.65,84483.53,38.178,90.33
PLT-03,2025-07-10,41286.17,36895.17,22.32,89.36
PLT-04,2025-07-10,101834.84,90223.01,20.27,88.6
PLT-05,2025-07-10,68689.93,60503.86,40.936,88.08
PLT-01,2025-07-11,84808.41,81506.07,13.117,96.11
PLT-02,2025-07-11,61711.25,58367.28,36.305,94.58
PLT-03,2025-07-11,59444.6,55498.19,40.575,93.36
PLT-04,2025-07-11,42670.46,40305.94,21.075,94.46
PLT-05,2025-07-11,115828.1,107539.42,13.202,92.84
PLT-01,2025-07-12,72274.45,69887.09,38.293,96.7
PLT-02,2025-07-12,64038.32,59669.25,33.568,93.18
PLT-03,2025-07-12,41867.85,37517.57,33.364,89.61
PLT-04,2025-07-12,72220.2,64788.99,41.316,89.71
PLT-05,2025-07-12,79119.59,71832.48,17.82,90.79
PLT-01,2025-07-13,88893.07,83556.24,36.105,94.0
PLT-02,2025-07-13,57622.99,53795.7,44.595,93.36
PLT-03,2025-07-13,68255.01,61359.14,41.297,89.9
PLT-04,2025-07-13,54150.64,48889.22,15.623,90.28
PLT-05,2025-07-13,61429.95,56326.97,14.31,91.69
PLT-01,2025-07-14,109736.71,101641.51,33.172,92.62
PLT-02,2025-07-14,69702.86,65540.57,27.544,94.03
PLT-03,2025-07-14,100905.1,96256.02,36.187,95.39
PLT-04,2025-07-14,79306.85,75373.57,29.794,95.04
PLT-05,2025-07-14,48920.79,43562.53,47.649,89.05
PLT-01,2025-07-15,57085.04,54426.78,20.881,95.34
PLT-02,2025-07-15,74462.41,69916.13,17.719,93.89
PLT-03,2025-07-15,98979.72,93248.02,31.551,94.21
PLT-04,2025-07-15,85271.18,75850.37,29.194,88.95
PLT-05,2025-07-15,46925.71,42594.83,44.411,90.77
PLT-01,2025-07-16,85962.67,81393.18,32.66,94.68
PLT-02,2025-07-16,55538.94,51847.42,39.194,93.35
PLT-03,2025-07-16,51072.4,48698.64,31.994,95.35
PLT-04,2025-07-16,40342.02,37388.18,26.244,92.68
PLT-05,2025-07-16,63715.72,60492.54,44.382,94.94
PLT-01,2025-07-17,101012.25,96588.88,44.716,95.62
PLT-02,2025-07-17,113010.34,100615.08,29.93,89.03
PLT-03,2025-07-17,40022.92,37044.48,45.273,92.56
PLT-04,2025-07-17,55928.18,52437.19,35.198,93.76
PLT-05,2025-07-17,52828.32,47623.01,28.633,90.15
PLT-01,2025-07-18,55056.75,51348.65,29.444,93.26
PLT-02,2025-07-18,81535.85,72738.3,32.121,89.21
PLT-03,2025-07-18,43958.26,42170.84,24.357,95.93
PLT-04,2025-07-18,108506.99,102338.27,39.582,94.31
PLT-05,2025-07-18,65163.56,58679.59,26.643,90.05
PLT-01,2025-07-19,41938.07,40373.28,25.933,96.27
PLT-02,2025-07-19,119084.53,112955.3,14.899,94.85
PLT-03,2025-07-19,92815.06,83939.67,20.774,90.44
PLT-04,2025-07-19,60525.01,58252.1,29.999,96.24
PLT-05,2025-07-19,93557.67,84696.38,30.826,90.53
PLT-01,2025-07-20,68008.01,61812.65,20.891,90.89
PLT-02,2025-07-20,72720.55,68313.88,19.994,93.94
PLT-03,2025-07-20,117235.52,104482.06,30.787,89.12
PLT-04,2025-07-20,46802.26,41281.46,46.716,88.2
PLT-05,2025-07-20,104830.78,98800.28,43.147,94.25
PLT-01,2025-07-21,104227.87,97791.94,42.504,93.83
PLT-02,2025-07-21,71264.04,66257.57,39.947,92.97
PLT-03,2025-07-21,46783.84,44785.15,17.646,95.73
PLT-04,2025-07-21,109163.3,99122.46,23.764,90.8
PLT-05,2025-07-21,45915.9,44066.91,18.282,95.97
PLT-01,2025-07-22,90403.99,84795.06,22.121,93.8
PLT-02,2025-07-22,118852.88,105276.9,35.383,88.58
PLT-03,2025-07-22,78363.51,70691.22,17.888,90.21
PLT-04,2025-07-22,98966.75,95252.36,15.872,96.25
PLT-05,2025-07-22,55518.42,53784.26,12.541,96.88
PLT-01,2025-07-23,80660.16,74727.62,21.474,92.65
PLT-02,2025-07-23,93042.31,89789.99,28.208,96.5
PLT-03,2025-07-23,99953.56,93771.06,29.026,93.81
PLT-04,2025-07-23,43984.98,41643.11,25.077,94.68
PLT-05,2025-07-23,57959.58,55950.94,39.846,96.53
PLT-01,2025-07-24,116981.49,105641.25,42.089,90.31
PLT-02,2025-07-24,88617.71,85811.66,46.067,96.83
PLT-03,2025-07-24,117837.44,113790.79,12.276,96.57
PLT-04,2025-07-24,99286.83,89802.37,37.381,90.45
PLT-05,2025-07-24,118448.9,104654.62,33.912,88.35
PLT-01,2025-07-25,98796.25,89193.48,20.104,90.28
PLT-02,2025-07-25,44827.64,39827.24,37.143,88.85
PLT-03,2025-07-25,80416.85,70984.48,48.408,88.27
PLT-04,2025-07-25,92483.67,85676.15,21.818,92.64
PLT-05,2025-07-25,92647.91,84566.71,37.29,91.28
PLT-01,2025-07-26,94605.75,84042.73,46.233,88.83
PLT-02,2025-07-26,78957.94,72275.34,46.397,91.54
PLT-03,2025-07-26,75056.74,70921.86,35.585,94.49
PLT-04,2025-07-26,53211.21,51572.46,28.69,96.92
PLT-05,2025-07-26,71582.61,68917.25,31.053,96.28
PLT-01,2025-07-27,96406.16,92179.92,20.478,95.62
PLT-02,2025-07-27,53557.33,47460.66,45.797,88.62
PLT-03,2025-07-27,56029.37,50857.74,22.289,90.77
PLT-04,2025-07-27,64367.04,60513.1,46.348,94.01
PLT-05,2025-07-27,66356.27,60828.01,39.761,91.67
PLT-01,2025-07-28,74587.04,71852.97,30.116,96.33
PLT-02,2025-07-28,67818.79,65610.71,27.328,96.74
PLT-03,2025-07-28,58493.99,52410.21,49.327,89.6
PLT-04,2025-07-28,100239.02,91897.07,41.749,91.68
PLT-05,2025-07-28,83744.49,76087.32,38.762,90.86
PLT-01,2025-07-29,99671.58,92197.73,13.626,92.5
PLT-02,2025-07-29,46161.8,43899.29,41.645,95.1
PLT-03,2025-07-29,94263.18,90069.99,37.902,95.55
PLT-04,2025-07-29,111754.77,99856.89,27.459,89.35
PLT-05,2025-07-29,77128.86,69939.66,38.113,90.68
PLT-01,2025-07-30,112995.11,103630.46,45.896,91.71
PLT-02,2025-07-30,81341.51,75405.73,33.608,92.7
PLT-03,2025-07-30,61466.49,56211.26,31.917,91.45
PLT-04,2025-07-30,115358.63,108188.21,23.992,93.78
PLT-05,2025-07-30,40837.49,39544.98,29.747,96.83
PLT-01,2025-07-31,115079.61,106959.72,33.797,92.94
PLT-02,2025-07-31,96952.98,88119.38,37.163,90.89
PLT-03,2025-07-31,82143.35,77257.73,42.09,94.05
PLT-04,2025-07-31,54738.33,51192.36,13.876,93.52
PLT-05,2025-07-31,48169.21,45313.43,14.554,94.07
PLT-01,2025-08-01,87628.62,78848.33,24.447,89.98
PLT-02,2025-08-01,50370.92,45453.71,41.567,90.24
PLT-03,2025-08-01,91110.27,87965.0,13.755,96.55
PLT-04,2025-08-01,103392.96,97490.97,21.392,94.29
PLT-05,2025-08-01,98333.34,92874.79,28.536,94.45
PLT-01,2025-08-02,95091.17,87485.04,24.08,92.0
PLT-02,2025-08-02,77319.28,74269.94,25.845,96.06
PLT-03,2025-08-02,72295.05,67578.25,39.108,93.48
PLT-04,2025-08-02,98769.67,87093.31,38.247,88.18
PLT-05,2025-08-02,76044.32,70505.87,32.22,92.72
PLT-01,2025-08-03,98537.57,94085.64,35.265,95.48
PLT-02,2025-08-03,85112.58,77762.19,16.964,91.36
PLT-03,2025-08-03,116686.21,107534.02,32.384,92.16
PLT-04,2025-08-03,100085.85,88691.77,44.28,88.62
PLT-05,2025-08-03,103762.06,98542.68,12.791,94.97
PLT-01,2025-08-04,82121.51,72668.02,33.331,88.49
PLT-02,2025-08-04,97475.87,86847.74,38.516,89.1
PLT-03,2025-08-04,75962.63,72395.41,31.209,95.3
PLT-04,2025-08-04,66889.72,60861.57,44.31,90.99
PLT-05,2025-08-04,76229.73,69865.91,13.435,91.65
PLT-01,2025-08-05,69145.97,66135.8,39.396,95.65
PLT-02,2025-08-05,57673.06,52896.29,19.077,91.72
PLT-03,2025-08-05,116337.35,108639.38,39.157,93.38
PLT-04,2025-08-05,97104.69,93087.67,46.176,95.86
PLT-05,2025-08-05,42595.69,41223.13,43.34,96.78
PLT-01,2025-08-06,70635.79,67480.93,38.516,95.53
PLT-02,2025-08-06,103449.15,93089.98,36.848,89.99
PLT-03,2025-08-06,42074.07,40237.14,46.238,95.63
PLT-04,2025-08-06,92969.88,86103.15,38.126,92.61
PLT-05,2025-08-06,66108.9,61902.71,37.883,93.64
PLT-01,2025-08-07,51414.46,45892.86,39.281,89.26
PLT-02,2025-08-07,74542.6,71562.99,23.23,96.0
PLT-03,2025-08-07,43394.46,40725.22,36.633,93.85
PLT-04,2025-08-07,84287.33,79356.52,30.855,94.15
PLT-05,2025-08-07,95410.63,84338.64,26.762,88.4
PLT-01,2025-08-08,56865.35,50549.85,21.927,88.89
PLT-02,2025-08-08,55304.85,53511.97,22.316,96.76
PLT-03,2025-08-08,58476.72,55853.38,27.088,95.51
PLT-04,2025-08-08,73717.24,67814.2,26.995,91.99
PLT-05,2025-08-08,66125.24,59894.29,43.751,90.58
PLT-01,2025-08-09,52936.59,47446.83,34.082,89.63
PLT-02,2025-08-09,67492.69,61954.08,41.036,91.79
PLT-03,2025-08-09,112290.48,106805.07,20.457,95.11
PLT-04,2025-08-09,118397.7,108059.91,18.086,91.27
PLT-05,2025-08-09,79959.74,75584.0,14.998,94.53
PLT-01,2025-08-10,90742.95,86861.6,21.424,95.72
PLT-02,2025-08-10,95449.86,87431.29,26.909,91.6
PLT-03,2025-08-10,62465.12,58479.56,24.996,93.62
PLT-04,2025-08-10,106472.24,102922.61,45.663,96.67
PLT-05,2025-08-10,53050.27,46751.99,29.285,88.13
PLT-01,2025-08-11,98310.7,95161.9,40.203,96.8
PLT-02,2025-08-11,86443.95,76275.7,43.219,88.24
PLT-03,2025-08-11,54171.6,47942.11,44.113,88.5
PLT-04,2025-08-11,85300.07,76050.95,27.416,89.16
PLT-05,2025-08-11,46843.33,43911.92,22.167,93.74
PLT-01,2025-08-12,109287.53,99692.26,29.807,91.22
PLT-02,2025-08-12,45081.87,40790.23,36.364,90.48
PLT-03,2025-08-12,98901.02,89194.28,30.138,90.19
PLT-04,2025-08-12,105402.49,96358.1,16.816,91.42
PLT-05,2025-08-12,74549.63,69633.57,12.266,93.41
PLT-01,2025-08-13,67885.4,63450.39,46.269,93.47
PLT-02,2025-08-13,72683.9,65027.92,32.732,89.47
PLT-03,2025-08-13,62860.19,56532.06,34.755,89.93
PLT-04,2025-08-13,113270.68,108192.78,18.563,95.52
PLT-05,2025-08-13,101270.36,91213.02,22.465,90.07
PLT-01,2025-08-14,113604.12,109286.54,18.071,96.2
PLT-02,2025-08-14,45135.35,40909.81,32.944,90.64
PLT-03,2025-08-14,110151.33,98111.28,28.439,89.07
PLT-04,2025-08-14,61739.98,54414.14,41.884,88.13
PLT-05,2025-08-14,105062.74,94547.08,18.945,89.99
PLT-01,2025-08-15,51564.87,47530.19,20.874,92.18
PLT-02,2025-08-15,80908.45,74001.83,19.592,91.46
PLT-03,2025-08-15,100095.34,89438.46,42.26,89.35
PLT-04,2025-08-15,84915.71,81084.6,12.171,95.49
PLT-05,2025-08-15,99935.08,88406.21,47.704,88.46
PLT-01,2025-08-16,96219.16,87445.46,23.515,90.88
PLT-02,2025-08-16,108919.39,104699.37,44.097,96.13
PLT-03,2025-08-16,104699.22,99852.99,32.62,95.37
PLT-04,2025-08-16,42258.48,37517.48,36.884,88.78
PLT-05,2025-08-16,72093.21,67122.95,20.319,93.11
PLT-01,2025-08-17,91953.37,82928.58,28.589,90.19
PLT-02,2025-08-17,78297.59,70153.87,45.043,89.6
PLT-03,2025-08-17,82065.68,78619.79,21.451,95.8
PLT-04,2025-08-17,53786.88,47419.67,16.879,88.16
PLT-05,2025-08-17,51797.65,45949.54,45.788,88.71
PLT-01,2025-08-18,112915.06,108891.07,46.555,96.44
PLT-02,2025-08-18,79346.8,73610.2,16.71,92.77
PLT-03,2025-08-18,50964.16,48392.92,42.806,94.95
PLT-04,2025-08-18,102777.15,98163.67,21.957,95.51
PLT-05,2025-08-18,77285.26,71205.07,47.83,92.13
PLT-01,2025-08-19,115934.24,108266.78,16.967,93.39
PLT-02,2025-08-19,60687.68,55391.98,43.436,91.27
PLT-03,2025-08-19,53650.6,48273.59,26.078,89.98
PLT-04,2025-08-19,114152.82,105630.52,35.286,92.53
PLT-05,2025-08-19,70977.86,63664.8,21.521,89.7
PLT-01,2025-08-20,104213.7,100088.23,29.751,96.04
PLT-02,2025-08-20,68559.56,65317.05,36.231,95.27
PLT-03,2025-08-20,43269.92,39443.42,36.558,91.16
PLT-04,2025-08-20,85894.39,83148.01,43.18,96.8
PLT-05,2025-08-20,44779.07,42330.52,24.108,94.53
PLT-01,2025-08-21,94566.62,88471.82,30.11,93.56
PLT-02,2025-08-21,108235.96,102151.16,44.024,94.38
PLT-03,2025-08-21,62528.3,56984.01,34.39,91.13
PLT-04,2025-08-21,117317.15,107162.46,13.163,91.34
PLT-05,2025-08-21,75671.04,70294.89,40.836,92.9
PLT-01,2025-08-22,98288.04,95026.81,40.177,96.68
PLT-02,2025-08-22,63890.27,59911.45,36.201,93.77
PLT-03,2025-08-22,119841.64,106957.04,20.388,89.25
PLT-04,2025-08-22,52441.09,48928.35,16.871,93.3
PLT-05,2025-08-22,92480.62,88072.96,27.581,95.23
PLT-01,2025-08-23,84854.81,81642.63,32.504,96.21
PLT-02,2025-08-23,56688.44,51636.79,31.074,91.09
PLT-03,2025-08-23,52391.81,48992.98,47.973,93.51
PLT-04,2025-08-23,92202.8,84228.83,23.943,91.35
PLT-05,2025-08-23,114528.27,109768.05,29.005,95.84
PLT-01,2025-08-24,68273.17,64445.9,23.322,94.39
PLT-02,2025-08-24,49552.26,44989.18,27.635,90.79
PLT-03,2025-08-24,60432.91,54360.2,13.721,89.95
PLT-04,2025-08-24,90467.42,84614.21,18.769,93.53
PLT-05,2025-08-24,115492.01,105890.16,12.917,91.69
PLT-01,2025-08-25,57581.75,54258.48,19.258,94.23
PLT-02,2025-08-25,44313.0,41458.96,30.661,93.56
PLT-03,2025-08-25,100901.27,95809.47,46.558,94.95
PLT-04,2025-08-25,44561.4,39370.4,49.039,88.35
PLT-05,2025-08-25,91587.83,86494.02,15.473,94.44
PLT-01,2025-08-26,45585.02,40772.28,28.879,89.44
PLT-02,2025-08-26,48814.09,44917.26,32.215,92.02
PLT-03,2025-08-26,40026.64,35635.0,27.007,89.03
PLT-04,2025-08-26,44266.38,39486.39,21.845,89.2
PLT-05,2025-08-26,74368.11,70228.44,16.777,94.43
PLT-01,2025-08-27,99036.69,94773.7,35.453,95.7
PLT-02,2025-08-27,43498.06,40003.38,35.762,91.97
PLT-03,2025-08-27,118281.05,114219.6,26.245,96.57
PLT-04,2025-08-27,89274.49,85718.99,41.918,96.02
PLT-05,2025-08-27,78353.75,70793.53,16.936,90.35
PLT-01,2025-08-28,79038.41,74695.73,46.912,94.51
PLT-02,2025-08-28,108945.19,97874.36,39.412,89.84
PLT-03,2025-08-28,63128.1,59435.9,35.969,94.15
PLT-04,2025-08-28,61794.45,55682.67,15.742,90.11
PLT-05,2025-08-28,44043.17,42160.79,13.795,95.73
PLT-01,2025-08-29,47099.29,42459.85,43.956,90.15
PLT-02,2025-08-29,66635.23,59789.26,39.26,89.73
PLT-03,2025-08-29,65525.58,59628.47,38.603,91.0
PLT-04,2025-08-29,60132.23,57769.54,32.211,96.07
PLT-05,2025-08-29,83026.54,75041.69,42.063,90.38
PLT-01,2025-08-30,85819.96,76722.74,20.927,89.4
PLT-02,2025-08-30,77460.47,73600.44,45.815,95.02
PLT-03,2025-08-30,93079.89,86150.36,21.026,92.56
PLT-04,2025-08-30,93829.44,90864.58,29.144,96.84
PLT-05,2025-08-30,52971.35,47107.46,23.193,88.93
PLT-01,2025-08-31,85555.36,82579.1,22.77,96.52
PLT-02,2025-08-31,64431.29,59489.81,45.068,92.33
PLT-03,2025-08-31,73524.4,66178.62,17.873,90.01
PLT-04,2025-08-31,76561.23,72890.96,22.489,95.21
PLT-05,2025-08-31,81001.81,75677.62,28.217,93.43
PLT-01,2025-09-01,55335.22,53285.44,32.356,96.3
PLT-02,2025-09-01,98330.75,92159.89,47.93,93.72
PLT-03,2025-09-01,76504.81,70250.35,24.965,91.82
PLT-04,2025-09-01,68930.28,62369.45,47.303,90.48
PLT-05,2025-09-01,109662.56,99628.5,22.988,90.85
PLT-01,2025-09-02,48282.72,46299.88,25.384,95.89
PLT-02,2025-09-02,85809.23,82465.59,26.692,96.1
PLT-03,2025-09-02,104549.44,96052.26,37.234,91.87
PLT-04,2025-09-02,74494.75,68188.64,47.666,91.53
PLT-05,2025-09-02,88987.99,81251.84,21.282,91.31
PLT-01,2025-09-03,43181.31,40745.49,25.398,94.36
PLT-02,2025-09-03,105700.33,96477.78,25.44,91.27
PLT-03,2025-09-03,102334.48,94562.38,43.856,92.41
PLT-04,2025-09-03,87210.86,78634.37,32.458,90.17
PLT-05,2025-09-03,40320.13,36615.35,19.486,90.81
PLT-01,2025-09-04,92335.03,82385.33,23.944,89.22
PLT-02,2025-09-04,66504.68,58543.83,15.184,88.03
PLT-03,2025-09-04,64890.09,58401.86,16.209,90.0
PLT-04,2025-09-04,52332.93,49988.33,36.6,95.52
PLT-05,2025-09-04,78729.4,75721.84,13.064,96.18
PLT-01,2025-09-05,67594.79,64492.5,34.618,95.41
PLT-02,2025-09-05,118534.99,114387.02,18.118,96.5
PLT-03,2025-09-05,117758.96,113648.95,25.45,96.51
PLT-04,2025-09-05,118630.42,104777.47,37.287,88.32
PLT-05,2025-09-05,61291.82,54650.95,34.291,89.17
PLT-01,2025-09-06,64508.02,60638.46,31.439,94.0
PLT-02,2025-09-06,71407.15,64006.8,35.145,89.64
PLT-03,2025-09-06,106338.45,99320.16,33.979,93.4
PLT-04,2025-09-06,80946.99,74061.77,28.468,91.49
PLT-05,2025-09-06,119163.34,112903.71,27.5,94.75
PLT-01,2025-09-07,76583.71,70837.4,35.735,92.5
PLT-02,2025-09-07,77276.66,72775.77,23.851,94.18
PLT-03,2025-09-07,72851.17,69774.28,23.841,95.78
PLT-04,2025-09-07,117154.94,104915.23,22.2,89.55
PLT-05,2025-09-07,77094.38,73375.87,38.337,95.18
PLT-01,2025-09-08,53957.28,48631.79,32.709,90.13
PLT-02,2025-09-08,63613.18,58397.49,29.517,91.8
PLT-03,2025-09-08,87539.68,79012.84,17.873,90.26
PLT-04,2025-09-08,71885.07,63789.54,32.464,88.74
PLT-05,2025-09-08,107168.41,95455.74,17.558,89.07
PLT-01,2025-09-09,46417.42,44389.33,14.905,95.63
PLT-02,2025-09-09,118676.96,108263.03,23.835,91.22
PLT-03,2025-09-09,47330.54,44145.56,33.092,93.27
PLT-04,2025-09-09,79504.47,72189.41,25.269,90.8
PLT-05,2025-09-09,65640.27,60280.95,24.304,91.84
PLT-01,2025-09-10,94041.39,85259.88,24.63,90.66
PLT-02,2025-09-10,74836.79,65883.06,31.215,88.04
PLT-03,2025-09-10,60465.58,53515.28,46.297,88.51
PLT-04,2025-09-10,65793.5,60421.31,41.784,91.83
PLT-05,2025-09-10,53343.12,51024.18,20.699,95.65
PLT-01,2025-09-11,87123.03,82044.72,44.581,94.17
PLT-02,2025-09-11,88611.04,81592.24,32.602,92.08
PLT-03,2025-09-11,56166.6,52909.87,18.728,94.2
PLT-04,2025-09-11,84579.81,79359.91,44.349,93.83
PLT-05,2025-09-11,76015.19,72197.71,18.031,94.98
PLT-01,2025-09-12,52495.72,48675.7,33.468,92.72
PLT-02,2025-09-12,90587.28,85796.18,22.618,94.71
PLT-03,2025-09-12,89808.62,80552.27,21.384,89.69
PLT-04,2025-09-12,45384.71,42989.76,30.252,94.72
PLT-05,2025-09-12,59054.86,54924.65,24.753,93.01
PLT-01,2025-09-13,106976.79,99224.54,13.073,92.75
PLT-02,2025-09-13,118807.62,105345.16,38.554,88.67
PLT-03,2025-09-13,74980.47,67665.27,36.352,90.24
PLT-04,2025-09-13,50071.79,47930.83,21.022,95.72
PLT-05,2025-09-13,68916.29,64570.29,12.037,93.69
PLT-01,2025-09-14,77819.89,74744.63,36.495,96.05
PLT-02,2025-09-14,71032.03,66730.2,45.716,93.94
PLT-03,2025-09-14,55024.43,51055.12,20.451,92.79
PLT-04,2025-09-14,108337.97,102367.95,40.839,94.49
PLT-05,2025-09-14,115440.95,104001.65,13.754,90.09
PLT-01,2025-09-15,63272.3,57952.53,34.506,91.59
PLT-02,2025-09-15,103816.36,94626.77,29.046,91.15
PLT-03,2025-09-15,102837.38,92582.39,19.817,90.03
PLT-04,2025-09-15,87138.64,80101.77,46.16,91.92
PLT-05,2025-09-15,68562.44,65021.88,32.991,94.84
PLT-01,2025-09-16,44366.09,39379.11,20.814,88.76
PLT-02,2025-09-16,51452.21,46803.16,32.844,90.96
PLT-03,2025-09-16,88189.0,82271.44,16.234,93.29
PLT-04,2025-09-16,88018.03,80701.73,44.51,91.69
PLT-05,2025-09-16,112958.74,107213.17,37.312,94.91
PLT-01,2025-09-17,49196.22,43667.67,43.77,88.76
PLT-02,2025-09-17,74161.27,68274.54,42.521,92.06
PLT-03,2025-09-17,89714.48,80397.33,21.096,89.61
PLT-04,2025-09-17,40510.17,38239.99,29.482,94.4
PLT-05,2025-09-17,115997.11,109531.56,15.713,94.43
PLT-01,2025-09-18,52923.32,48962.29,45.295,92.52
PLT-02,2025-09-18,59780.09,57048.27,23.242,95.43
PLT-03,2025-09-18,61591.78,59197.42,13.701,96.11
PLT-04,2025-09-18,92859.28,82076.93,42.327,88.39
PLT-05,2025-09-18,106352.35,102141.02,18.699,96.04
PLT-01,2025-09-19,49959.85,46228.76,21.779,92.53
PLT-02,2025-09-19,88503.8,81975.52,17.215,92.62
PLT-03,2025-09-19,99141.64,94416.61,46.67,95.23
PLT-04,2025-09-19,71643.11,65223.61,18.921,91.04
PLT-05,2025-09-19,54469.2,49506.77,47.345,90.89
PLT-01,2025-09-20,47380.69,42801.01,15.095,90.33
PLT-02,2025-09-20,61890.51,54978.34,31.799,88.83
PLT-03,2025-09-20,75068.45,67236.15,19.793,89.57
PLT-04,2025-09-20,90088.73,82416.86,14.023,91.48
PLT-05,2025-09-20,113615.41,104122.36,33.278,91.64
PLT-01,2025-09-21,110832.96,101544.53,41.544,91.62
PLT-02,2025-09-21,113180.18,101371.65,45.63,89.57
PLT-03,2025-09-21,49586.6,44864.04,41.096,90.48
